"tipo_de_establecimiento_de_salud","denominacion","disposicion","calle","provincia_id","provincia_nombre","vencimiento_del_certificado"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS","784/2014","S M DEL CARRIL  2942",2,"CABA","29/07/2019"
"ESTABLECIMIENTO","CINCO CONSULTORIOS MEDICOS","231/2017","OLAZABAL 4777",2,"CABA","22/02/2022"
"ESTABLECIMIENTO","ANTUAL S.R.L.","1402/2014","MARIANO ACOSTA 171",2,"CABA","31/10/2019"
"ESTABLECIMIENTO","CENTRALAB SA","1156/2014","CAMARGO  470",2,"CABA","02/10/2019"
"ESTABLECIMIENTO","CENTRO MEDICO DRA RAYA S.R.L.","199/2017","AV. MONROE  5163",2,"CABA","21/02/2022"
"ESTABLECIMIENTO","CENTRO OFTALMOLOGICO DR, CARLOS HECTOR LERNER S.R.L.","36/2017","AVENIDA CALLAO 1134",2,"CABA","19/01/2022"
"ESTABLECIMIENTO","CLINICA SAN CAMILO","1159/2018","ANGEL GALLARDO  861",2,"CABA","26/12/2018"
"ESTABLECIMIENTO","SERVICIO DE INTERNACION DOMICILIARIA","1982/2017","AV. ROQUE SAENZ PEÑA  547",2,"CABA","15/11/2018"
"ESTABLECIMIENTO","SANATORIO SAN JUSTO","296/2014","TACUARI  1670",2,"CABA","22/04/2019"
"ESTABLECIMIENTO","LA SOLEADA","123/2014","BOGOTA  320",2,"CABA","10/03/2019"
"ESTABLECIMIENTO","POLICLINICA PRIVADA HORIZONTE S.A.","749/2015","GODOY CRUZ 1628",2,"CABA","29/06/2020"
"ESTABLECIMIENTO","GERIATRICO MOM SRL","580/2014","GUARDIA VIEJA  4016",2,"CABA","23/06/2019"
"ESTABLECIMIENTO","RESIDENCIA GERIATRICA DR. LUIS PATIÑO JAEGER S.A.","364/2015","MARCELO T. ALVEAR 1270",2,"CABA","07/04/2020"
"ESTABLECIMIENTO","CENTRO MEDICO EVANGELICO SRL","1976/2017","YRIGOYEN  2187",2,"CABA","15/11/2022"
"ESTABLECIMIENTO","CLINICA PSIQUIATRICA -DHARMA SALUD MENTAL-","887/2017","AV. CHICLANA  3311",2,"CABA","29/05/2022"
"ESTABLECIMIENTO","GRUPO BIOQUIMICO SA","510/2014","POTOSI  4072",2,"CABA","05/06/2019"
"ESTABLECIMIENTO","ALTOS DEL BOULEVAR CENTRO PRO VIDA SA","1527/2013","S M DEL CARRIL  3591",2,"CABA","11/11/2018"
"ESTABLECIMIENTO","CENTRALAB S.A.","1590/2016","AV. NICETO VEGA 5651",2,"CABA","15/12/2021"
"ESTABLECIMIENTO","CENTRO MEDICO CON INTERNACION","265/2017","DR. ROMULO NAON 4244",2,"CABA","04/03/2022"
"ESTABLECIMIENTO","PROYECTO SUMA ASISTENCIA Y REHABILITACIÓN EN SALUD MENTAL","18/2018","GUEMES 4130",2,"CABA","04/01/2023"
"ESTABLECIMIENTO","CLINICA DE OJOS DR NANO","1501/2013","BELGRANO  355",2,"CABA","07/11/2018"
"ESTABLECIMIENTO","DR. ANTONIO SILVESTRIS EVALUACION PSICOFISICA DE LOS CONDUCTORES S.A.- CENTRO MEDICO CLINICO Y LABORAL","2106/2017","AV. MONTES DE OCA 1615",2,"CABA","04/12/2022"
"ESTABLECIMIENTO","CONSULTORIO MEDICO CON QUIROFANO","474/2015","AV. SAN JUAN 4244",2,"CABA","23/04/2020"
"ESTABLECIMIENTO","PALCARE","1641/2016","HIPOLITO BOUCHARD 644",2,"CABA","27/12/2021"
"ESTABLECIMIENTO","DEVELAR S.R.L. - CUATRO CONSULTORIOS MEDICOS","239/2018","AV CONGRESO  2595",2,"CABA","19/02/2023"
"ESTABLECIMIENTO","CENTRO PEDIATRICO CABALLITO SRL","863/2014","DIRECTORIO  1658",2,"CABA","15/08/2019"
"ESTABLECIMIENTO","LABORATORIO BIOMEDICO DR. RAPELA S.A.","641/2015","RAMON L. FALCON 2534",2,"CABA","02/06/2020"
"ESTABLECIMIENTO","CENTRO DE SALUD MENTAL Y HOSPITAL DE DIA PILAR S.A.","143/2016","AVDA. CONGRESO 5165",2,"CABA","04/02/2021"
"ESTABLECIMIENTO","SANATORIO SANTA ISABEL","1487/2015","AV. DIRECTORIO 2037",2,"CABA","28/11/2020"
"ESTABLECIMIENTO","PROYECTO SALUD S.R.L.","1268/2016","VIAMONTE 749",2,"CABA","28/09/2021"
"ESTABLECIMIENTO","CENTRO DE ESTUDIO Y TRATAMIENTO ONCOLOGICA S.A.","1817/2017","PACHECO DE MELO 3061",2,"CABA","09/10/2018"
"ESTABLECIMIENTO","GISIM","349/2014","CERVIÑO 4417",2,"CABA","06/05/2019"
"ESTABLECIMIENTO","CENTRO MEDICO DEVOTO","621/2017","AV. FERNANDEZ DE ENCISO 4620",2,"CABA","26/04/2022"
"ESTABLECIMIENTO","CONSULTORIOS ODONTOLOGICOS","1637/2016","VIAMONTE 1526",2,"CABA","27/12/2021"
"ESTABLECIMIENTO","CENTRO DE DIAGNOSTICO DR. ENRIQUE ROSSI","509/2017","SANCHEZ DE LORIA 117",2,"CABA","05/04/2022"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS","184/2015","AVDA. PUEYRREDON 768",2,"CABA","25/02/2020"
"ESTABLECIMIENTO","INTERDOMI S.R.L","1441/2018","Viamonte  1511",2,"CABA","13/08/2023"
"ESTABLECIMIENTO","CENTRO OFTALMOLOGICO DEVOTO","334/2016","LOPE DE VEGA 3541",2,"CABA","17/03/2021"
"ESTABLECIMIENTO","CONSULTORIOS ODONTOLOGICOS","1831/2017","AV. DARACT 2015",2,"CABA","01/11/2022"
"ESTABLECIMIENTO","FUNDACION AYLEN","1573/2013","GODOY CRUZ  3250",2,"CABA","20/11/2018"
"ESTABLECIMIENTO","CETRED S.A.","249/2016","AVELLANEDA 1235",2,"CABA","28/02/2021"
"ESTABLECIMIENTO","LIOR COGNITIVE CENTER S.R.L.","1256/2017","Avenida Rivadavia 5274",2,"CABA","21/07/2022"
"ESTABLECIMIENTO","CENPEC S.R.L.-TRES (3) CONSULTORIOS MEDICOS","264/2018","GASCON  626",2,"CABA","22/02/2023"
"ESTABLECIMIENTO","NEPUROLOGY SA","1449/2018","CABELLO 3839",2,"CABA","15/08/2023"
"ESTABLECIMIENTO","ANTALGOS S.A.","57/2016","AMENABAR 922",2,"CABA","19/01/2021"
"ESTABLECIMIENTO","CONSULTORIOS EXTERNOS","144/2017","LIBERTAD 567",2,"CABA","10/02/2019"
"ESTABLECIMIENTO","CLINICA SANTA CATALINA","30/2017","VENEZUELA 2592",2,"CABA","18/01/2022"
"ESTABLECIMIENTO","CLINICA DE REHABILITACION","1730/2017","TERRADA 2749",2,"CABA","20/10/2022"
"ESTABLECIMIENTO","CENTRO ARTROSCOPICO JORGE BATISTA","1442/2013","AV PUEYRREDON  2446",2,"CABA","30/10/2018"
"ESTABLECIMIENTO","EUROSISTEMAS S.A. CONSULTORIOS MEDICOS","1016/2016","GORRITI 4001",2,"CABA","02/08/2021"
"ESTABLECIMIENTO","RED PALIATIVA SRL","467/2014","RODRIGUEZ PEÑA  434",2,"CABA","28/05/2019"
"ESTABLECIMIENTO","IMAGEN TEST S.A.","872/2017","VARELA 140",2,"CABA","26/05/2022"
"ESTABLECIMIENTO","ENRIQUE MARTIN ROSSI S.A","1694/2017","Avenida Corrientes  542",2,"CABA","17/01/2022"
"ESTABLECIMIENTO","RESIDENCIA GERIATRICA DEL BUEN AYRE","1518/2014","VALLEJOS 4461",2,"CABA","20/12/2019"
"ESTABLECIMIENTO","INSTITUTO DE OJOS DR. HUGO DANIEL NANO","471/2014","MARCELO T. DE ALVEAR 1418",2,"CABA","28/05/2019"
"ESTABLECIMIENTO","EQUIPO INTERSISCIPLINARIO ESPACIO S.R.L.","122/2015","VENEZUELA 3981",2,"CABA","18/02/2020"
"ESTABLECIMIENTO","CENTRO ODONTOLOGICO AMERICAN DENTAL SYSTEM","751/2017","AVDA. SANTA FE 2130",2,"CABA","22/05/2022"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CABILDO DE LABORATORIOS CABILDO SRL","663/2017","CUBA  2355",2,"CABA","05/05/2022"
"ESTABLECIMIENTO","LABORATORIO DE ANALISIS CLINICOS DRA ESTELA ADRIANA ZANUSO","126/2016","AV CORRIENTES  5535",2,"CABA","28/01/2021"
"ESTABLECIMIENTO","CENTRO DE DIAGNÓSTICO CID PROPIEDAD DE AKSARLIAN TOMAS","2188/2017","AV. ANGEL GALLARDO 984",2,"CABA","18/12/2022"
"ESTABLECIMIENTO","CENTRO DE SALUD MENTAL AMBULATORIO HOSPITAL DE DIA Y CENTRO DE DIA","1528/2016","RIO DE JANEIRO 63",2,"CABA","06/12/2021"
"ESTABLECIMIENTO","EXCELENCIA SALUD S.R.L.","1085/2018","BRANDSEN 3332",2,"CABA","02/01/2019"
"ESTABLECIMIENTO","C.I.T.P.A.D. S.R.L.","492/2016","SANCHEZ DE BUSTAMANTE 923",2,"CABA","20/04/2021"
"ESTABLECIMIENTO","CENTRO MEDICUS DE DIAGNOSTICO","1500/2018","AZCUENAGA  910",2,"CABA","03/01/2019"
"ESTABLECIMIENTO","ATENCION OTORRINOLARINGOLOGICA PERMANENTE","1352/2013","CIUDAD DE LA PAZ  870",2,"CABA","16/10/2018"
"ESTABLECIMIENTO","CENTRO DE DIAGNOSTICO POR IMAGENES","340/2014","PICHINCHA  69",2,"CABA","03/05/2019"
"ESTABLECIMIENTO","CENTRO MEDICO PUEYRREDON","2070/2017","av pueyrredon 1341",2,"CABA","27/11/2022"
"ESTABLECIMIENTO","LOS MILAGROS S.R.L.","358/2014","CULPINA 758",2,"CABA","06/05/2019"
"ESTABLECIMIENTO","MEGARED CORP S.A.","1992/2017","AV. CORDOBA  2340",2,"CABA","15/11/2022"
"ESTABLECIMIENTO","INSTITUTO PSICOTERAPEUTICA TEMPORA S.R.L.","958/2016","SOLER 5961",2,"CABA","22/07/2021"
"ESTABLECIMIENTO","FENIX MEDICINA S.R.L.","1349/2018","ARENALES 1954",2,"CABA","14/07/2021"
"ESTABLECIMIENTO","INSTITUTO GERIATRICO TIEMPO","648/2015","ESTRADA 231",2,"CABA","04/06/2020"
"ESTABLECIMIENTO","CENTRO PRIVADO DE CIRUGIA Y COLOPROCTOLOGIA SRL","474/2014","AV SANTA FE  1589",2,"CABA","15/04/2019"
"ESTABLECIMIENTO","CENTRO INTEGRAL DE NEFROLOGIA DAOMI S.A.","817/2014","LAVALLE  4094",2,"CABA","13/08/2019"
"ESTABLECIMIENTO","CENTRO NEFROLOGICO PEDIATRICO INTEGRAL S.R.L.","1117/2015","AV. CRAMER 4601",2,"CABA","01/09/2020"
"ESTABLECIMIENTO","INTEREA SALUD MENTAL SRL","1814/2017","THAMES  608",2,"CABA","24/10/2022"
"ESTABLECIMIENTO","C.I.T.A.P. S.A.","1922/2017","AV. PUEYRREDON 480",2,"CABA","08/11/2018"
"ESTABLECIMIENTO","INSTITUTO GERIATRICO LARREA","87/2015","CNEL. ESTEBAN BONORINO 245",2,"CABA","26/11/2019"
"ESTABLECIMIENTO","CENTRO DE LA CIRUGIA DE LA OBESIDAD SRL","1237/2018","AV SANTA FE  2483",2,"CABA","20/07/2023"
"ESTABLECIMIENTO","CENTRO MEDICO LEZAMA S.A.","207/2015","AV. MARTIN GARCIA 815",2,"CABA","25/02/2020"
"ESTABLECIMIENTO","FUNDACION JORGE ZAMBRANO PARA LA INVESTIGACION DIAGNOSTICO","1448/2018","AV. CALLAO  1046",2,"CABA","13/08/2023"
"ESTABLECIMIENTO","PROESA","1165/2017","AVDA. CORDOBA 2415",2,"CABA","13/07/2022"
"ESTABLECIMIENTO","CLINICA DE OJOS DR NANO","522/2015","AV BELGRANO 355",2,"CABA","07/11/2018"
"ESTABLECIMIENTO","FUNDACION PROYECTO CAMBIO","1606/2016","TTE. BENJAMIN MATIENZO 2639",2,"CABA","16/12/2021"
"ESTABLECIMIENTO","INSTITUTO DE LA VISION","917/2016","MARCELO T. DE ALVEAR 2261",2,"CABA","13/07/2021"
"ESTABLECIMIENTO","LABORATORIO DR M SCHERE DE DANIEL SCHERE Y LUCILA SCHERE SOCIEDA DE HECHO","280/2014","JUNCAL 1722",2,"CABA","12/02/2019"
"ESTABLECIMIENTO","SOCDUS SA","1718/2013","AV BELGRANO  1683",2,"CABA","28/10/2018"
"ESTABLECIMIENTO","GERIATRICO MODELO DEL PALMAR","1273/2013","SUCRE  3001",2,"CABA","18/09/2018"
"ESTABLECIMIENTO","COMUNIDAD TERAPEUTICA OTROS CAMINOS SON POSIBLES PARA LA REHABILITACION DE LAS ADICCIONES","724/2017","PRESIDENTE URIBURU 1241",2,"CABA","17/05/2022"
"ESTABLECIMIENTO","CENTRO MEDICO ALAS","1203/2017","SAN LUIS 2740",2,"CABA","18/07/2022"
"ESTABLECIMIENTO","CETF S.R.L.","725/2017","CHILE 2152",2,"CABA","17/05/2022"
"ESTABLECIMIENTO","INSTITUTO GERIATRICO SAN JOSE DE FLORES S.A.","286/2016","AV. RIVADAVIA 7422",2,"CABA","28/02/2021"
"ESTABLECIMIENTO","CETRAP SRL","1417/2017","AV ENTRE RIOS  1779",2,"CABA","05/09/2022"
"ESTABLECIMIENTO","SERVICIO PRIVADO DE DIALISIS RICCOBELLI S.R.L.","998/2014","AV. ROQUE SAENZ PEÑA 720",2,"CABA","05/06/2019"
"ESTABLECIMIENTO","MEDINCARE ARGENTINA","1266/2013","AV RIVADAVIA  2134",2,"CABA","18/09/2018"
"ESTABLECIMIENTO","ARTRO","487/2017","JURAMENTO  2089",2,"CABA","04/03/2022"
"ESTABLECIMIENTO","IMAT INSTITUTO MEDICO DE ALTA TECNOLOGIA S.A.","1625/2017","Rincón  686",2,"CABA","09/10/2022"
"ESTABLECIMIENTO","CONSULTORIOS MEDICOS FEMECA","1657/2013","LARREA  848",2,"CABA","14/12/2018"
"ESTABLECIMIENTO","FENIX MEDICINA S.R.L.","929/2016","ARENALES 1954",2,"CABA","14/07/2021"
"ESTABLECIMIENTO","ESTABLECIMIENTO GERIATRICO A NOMBRE DE LA SEÑORAS VIRTUDES GARCIA, ANA MARIA DURIGAN Y GARCIA Y MARIA CRISTINA DURIGAN Y GARCIA","692/2014","PEDRO GOYENA 1663",2,"CABA","11/07/2019"
"ESTABLECIMIENTO","TOSO S.R.L.","368/2014","SALVADOR MARIA DEL CARRIL 4151",2,"CABA","08/05/2019"
"ESTABLECIMIENTO","CENTRO MEDICO AMENABAR S.R.L.","110/2017","AMENABAR 3554",2,"CABA","06/02/2022"
"ESTABLECIMIENTO","GRUPO ARIES SALUD S.A.","1519/2017","Solís  173",2,"CABA","21/09/2018"
"ESTABLECIMIENTO","BIODIAGNOSTICO LOPARDO REPETTO SRL","1535/2013","AV DIRECTORIO  1853",2,"CABA","11/11/2018"
"ESTABLECIMIENTO","PSIQUIATRIA Y CLINICA NEUROLOGICA","40/2017","CORONEL ESTEBAN BONORINO 243",2,"CABA","19/01/2022"
"ESTABLECIMIENTO","CENTRO DE OJOS VILLA URQUIZA","260/2015","AV OLAZABAL  4848",2,"CABA","16/03/2020"
"ESTABLECIMIENTO","APROMED S.A.","449/2014","CUBA 2814",2,"CABA","21/05/2019"
"ESTABLECIMIENTO","BIOMOLECULAR S.A.","2145/2017","AZCUENAGA  71",2,"CABA","12/12/2022"
"ESTABLECIMIENTO","CONSULTORIOS MEDICOS","336/2014","IBERA  2618",2,"CABA","03/05/2019"
"ESTABLECIMIENTO","HIGH MEDIC GROUP S.A.","640/2014","JUAN F.ARANGUREN 125",2,"CABA","05/07/2019"
"ESTABLECIMIENTO","INSTITUTO SUPERIOR DE OTORRINOLARINGOLOGIA S.A.","1171/2016","PASTEUR 740",2,"CABA","01/09/2021"
"ESTABLECIMIENTO","VICTORIO SRL","1499/2013","FRANCISCO BEIRO  4355",2,"CABA","07/11/2018"
"ESTABLECIMIENTO","SOMNOS MEDICINA DEL SUEÑO","425/2014","AV SANTA FE  2992",2,"CABA","21/05/2019"
"ESTABLECIMIENTO","COMUNIDAD TERAPEUTICA DE PALERMO S.A.","1647/2016","PUJOL 1430",2,"CABA","27/12/2021"
"ESTABLECIMIENTO","CENTRO DE NEFROLOGIA Y DIALISIS DEL HTAL PRIVADO MEPRISA","1674/2013","AV CARLOS PELLEGRINI 1163",2,"CABA","04/12/2018"
"ESTABLECIMIENTO","SERVICIO DE ATENCION DOMICILIARIA","1405/2013","AV. DE MAYO 819",2,"CABA","25/10/2018"
"ESTABLECIMIENTO","CENTRO DE ESTUDIOS INFECTOLOGICOS SA","1394/2015","25 de Mayo 464",2,"CABA","16/11/2020"
"ESTABLECIMIENTO","CENTRO MEDICO SAN FRANCISCO SRL","478/2017","QUINTINO BOCAYUVA  372",2,"CABA","30/03/2022"
"ESTABLECIMIENTO","CENTRO DE ANALISIS CLINICOS","588/2017","URIARTE 2383",2,"CABA","24/04/2022"
"ESTABLECIMIENTO","CENTRO MEDICO MONSERRAT","2065/2017","HIPOLITO YRIGOYEN  1210",2,"CABA","27/11/2022"
"ESTABLECIMIENTO","EQUIPO DE CUIDADOS CONTINUOS ESPECIALIZADOS SRL","1766/2017","ENRIQUE OCHOA  421",2,"CABA","06/02/2019"
"ESTABLECIMIENTO","INSTITUTO MEDICO CER CENTRO DE SALUD REPRODUCTIVA CER S.A.","1793/2017","HUMBOLDT  2263",2,"CABA","27/10/2022"
"ESTABLECIMIENTO","PREAS SA","1410/2014","AUSTRIA  1851",2,"CABA","26/11/2019"
"ESTABLECIMIENTO","INSTITUTO DE INVESTIGACIONES HEMATOLOGICAS MARIANO R CASTEX","1559/2017","PACHECO DE MELO  3081",2,"CABA","29/09/2022"
"ESTABLECIMIENTO","INSTITUTO DE OFTALMOLOGIA BUENOS AIRES","1255/2013","AV CORDOBA  1830",2,"CABA","16/09/2018"
"ESTABLECIMIENTO","INSTITUTO FLENI","41/2017","MONTAÑESES 2325",2,"CABA","19/01/2022"
"ESTABLECIMIENTO","ASOCIACION CIVIL GRUPO DIEZ DE ASISTENCIA Y PREVENCION DE LAS ADICCIONES","272/2017","GUATEMALA 4260",2,"CABA","04/03/2022"
"ESTABLECIMIENTO","REMEO CENTER","1617/2013","AV DEL LIBERTADOR  602",2,"CABA","26/11/2018"
"ESTABLECIMIENTO","COOPERATIVA DE TRABAJO COBERS ASISTENCIA MEDICA LTDA","121/2014","AV RIVADAVIA  6817",2,"CABA","10/03/2019"
"ESTABLECIMIENTO","CONSULTORIO ODONTOLOGICO","908/2016","ARENALES 3651",2,"CABA","12/07/2021"
"ESTABLECIMIENTO","ASOCIACION CIVIL EL ALMENDRO","780/2014","AV FRANCISCO BILBAO  2231",2,"CABA","29/07/2019"
"ESTABLECIMIENTO","CLINICA CIAREC","1958/2017","MONROE 4770",2,"CABA","14/11/2022"
"ESTABLECIMIENTO","MEDICINA DEL DEPORTE S.A.","1149/2014","AVDA. PEDRO GOYENA 217",2,"CABA","01/10/2019"
"ESTABLECIMIENTO","RESPUESTA MED SA","2156/2017","AV RIVADAVIA  5012",2,"CABA","12/12/2022"
"ESTABLECIMIENTO","ROISA RADIODIAGNOSTICO ODONTOLOGICO INTEGRAL S.A.","1514/2016","AYACUCHO 942",2,"CABA","06/12/2021"
"ESTABLECIMIENTO","ASISTENCIA INTEGRAL EN NEURO ESTIMULACION ADAPTATIVA S.R.L.","860/2018","Bartolomé Mitre 4090",2,"CABA","30/05/2023"
"ESTABLECIMIENTO","ENRIQUE ALBERTO CASARES","18/2014","VILELA  2668",2,"CABA","06/02/2019"
"ESTABLECIMIENTO","CIMA SALUD","60/2014","RIVADAVIA  11055",2,"CABA","12/02/2019"
"ESTABLECIMIENTO","INSTITUTO ONCOLOGICO HENRY MOORE SIN INTERNACION","154/2016","AGUERO 1248",2,"CABA","05/02/2021"
"ESTABLECIMIENTO","CLINICA AVRIL","977/2016","HUMAHUACA 3771",2,"CABA","27/06/2021"
"ESTABLECIMIENTO","ASISTENCIA PSICOTERAPÉUTICA INTEGRAL S.R.L.","1064/2016","AV. SANTA FE 1955",2,"CABA","08/08/2021"
"ESTABLECIMIENTO","FUNDACION SPINE","520/2018","SAN MARTIN 683",2,"CABA","22/11/2018"
"ESTABLECIMIENTO","CENTRO DE SALUD MENTAL JOSE MARIA CUELLO PICCO","255/2014","PARAGUAY 2440",2,"CABA","09/04/2019"
"ESTABLECIMIENTO","FUNDACION CENTRO DE ESTUDIO Y TRATAMIENTO DE LOS TRASTORNOS ALIMENTARIOS Y OBESIDAD - C.E.T.T.R.O","1422/2017","Avenida Santa Fe  5380",2,"CABA","05/09/2022"
"ESTABLECIMIENTO","CENTRO MEDICO DEL PLATA SRL","369/2014","AV LA MPLATA  1965",2,"CABA","08/05/2019"
"ESTABLECIMIENTO","CENTRO PSICOPATOLOGICO ARANGUREN S.R.L.","1265/2014","PAYSANDU 661",2,"CABA","31/10/2019"
"ESTABLECIMIENTO","HOSTALES PORTEÑOS S.A.- ESTABLECIMIENTO DE SALUD MENTAL TIPO HOSTAL","277/2018","LEZICA 3935",2,"CABA","23/02/2023"
"ESTABLECIMIENTO","ALTA ODONTOLOGICA S.A.","13342/0160","LA PAMPA 2132",2,"CABA","19/10/2021"
"ESTABLECIMIENTO","CENTRO ODONTOLOGICO S.R.L.","1359/2016","CERRITO 822",2,"CABA","24/10/2021"
"ESTABLECIMIENTO","CENTRO DR. BOTTINI DE FLEBOLOGIA Y ESTETICA","1129/2016","AZCUENAGA 1071",2,"CABA","23/08/2021"
"ESTABLECIMIENTO","INSTITUTO SAN PEDRO","323/2014","NAZCA 3356",2,"CABA","24/04/2019"
"ESTABLECIMIENTO","TRES CONSULTORIOS MEDICOS","1523/2015","JUANA AZURDUY  1601",2,"CABA","16/12/2020"
"ESTABLECIMIENTO","INSTITUTO ATENEA ASISTENCIA TERAPEUTICA NEUROLOGICA ARGENTINA","351/2014","GORRITI 4065",2,"CABA","06/05/2019"
"ESTABLECIMIENTO","CENTRO DE INVESTIGACIONES EN MEDICINA REPRODUCTIVA S.A. CIMER","/1639","FOREST 1166",2,"CABA","27/12/2021"
"ESTABLECIMIENTO","CENTRO DE ESTUDIOS INFECTOLOGICOS SA","1563/2017","25 de Mayo 464",2,"CABA","04/10/2022"
"ESTABLECIMIENTO","CARPE DIEM","1126/2017","venancio flores 548",2,"CABA","03/07/2022"
"ESTABLECIMIENTO","CENTRO MEDICO BELGRANO S.A.","1102/2016","AV. DEL LIBERTADOR 8334",2,"CABA","22/08/2021"
"ESTABLECIMIENTO","LIFE AND HEALTH SRL","1718/2013","VIRREY LORETO  2656",2,"CABA","20/12/2018"
"ESTABLECIMIENTO","OFTALMOLOGIA IBEROAMERICANA S.A.","782/2015","TUCUMAN  1772",2,"CABA","29/06/2020"
"ESTABLECIMIENTO","BIOFUNDUS SA","481/2017","BERUTI  3271",2,"CABA","31/03/2022"
"ESTABLECIMIENTO","RED ARGENTINA DE SALUD Y FORMACIÓN PROFESIONAL","1442/2018","Paraguay 2629",2,"CABA","26/02/2019"
"ESTABLECIMIENTO","CENTRO MEDICO CON QUIROFANO PARA CIRUGIA MAYOR AMBULATORIA","1272/2013","BERUTI  2321",2,"CABA","18/09/2018"
"ESTABLECIMIENTO","CENTRO DE DIAGNOSTICO ECOGRAFICO S.R.L.","718/2017","AV. RIVADAVIA 5170",2,"CABA","17/05/2022"
"ESTABLECIMIENTO","FUNDACION NUEVO HOGAR Y CENTRO DE ANCIANOS PARA LA COMUNIDAD JUDIA","1190/2014","GUEVARA  447",2,"CABA","27/10/2019"
"ESTABLECIMIENTO","CLINICA SANTA ROSA PSICOPATOLOGICA S.A.","1059/2014","LEZICA 4348",2,"CABA","15/09/2019"
"ESTABLECIMIENTO","""CEMLA S.A.""","939/2014","IRIGOYEN 1302",2,"CABA","01/09/2019"
"ESTABLECIMIENTO","CONSULTORIOS CONSTITUCION SA","261/2018","SAN JOSE  356",2,"CABA","22/02/2023"
"ESTABLECIMIENTO","SISTEMAS UNIFICADOS DE MEDICINA OCUPACIONAL S.A.","877/2018","Carlos Pellegrini 173",2,"CABA","01/06/2023"
"ESTABLECIMIENTO","VIDT CENTRO MEDICO S.A.","1999/2017","VIDT 1924",2,"CABA","21/11/2022"
"ESTABLECIMIENTO","HOSPITAL SIRIO LIBANES","1514/2017","CAMPANA 4658",2,"CABA","21/03/2019"
"ESTABLECIMIENTO","DOS CONSULTORIOS MEDICOS - FAICEP – FUNDACIÓN PARA LA ASISTENCIA E INVESTIGACIÓN CLÍNICA EN ENFERMEDADES","2164/2017","Marcelo T. de Alvear 2349",2,"CABA","13/12/2022"
"ESTABLECIMIENTO","SANATORIO DE LA TRINIDAD SAN ISIDRO","1635/2013","ELVIRA RAWSION DE DELLEPIANE  150",2,"CABA","02/12/2018"
"ESTABLECIMIENTO","INSTITUTO OFTALMOLOGICO STEFANI","961/2014","LAVALLE  1118",2,"CABA","02/09/2019"
"ESTABLECIMIENTO","LABORATORIO NUTRICIONAL ARGENTINO S.A","511/2017","Avenida Belgrano 1217",2,"CABA","05/04/2022"
"ESTABLECIMIENTO","INVESTIGACIONES MEDICAS SA","339/2014","VIAMONTE  1871",2,"CABA","03/05/2019"
"ESTABLECIMIENTO","CENTRO MEDICO PRIVADO DE SALUD MENTAL","802/2015","AVDA. DE MAYO 982",2,"CABA","06/07/2020"
"ESTABLECIMIENTO","ACUDIR S.R.L.","812/2017","Almirante Francisco Seguí 1350",2,"CABA","23/05/2019"
"ESTABLECIMIENTO","ASOCIACION CIVIL MOVIMIENTO DEL MEDICO COMUNITARIA MACON","1166/2017","Jorge Newbery 2366",2,"CABA","13/07/2022"
"ESTABLECIMIENTO","LA GRAN FAMILIA","53/2014","LEZICA  4142",2,"CABA","11/02/2019"
"ESTABLECIMIENTO","INSTITUCION KAUSAS CENTRO DE DIA S.R.L.","1276/2013","HUMBOLDT 573",2,"CABA","20/09/2018"
"ESTABLECIMIENTO","EMERITA S.A.","1287/2016","JOAQUIN V. GONZALEZ 1974",2,"CABA","30/09/2021"
"ESTABLECIMIENTO","MEDICAL HOUSE NEW S.A.","443/2017","URUGUAY 390",2,"CABA","23/03/2022"
"ESTABLECIMIENTO","CONSULTORIOS LURO S.R.L.","983/2017","AV. JUAN B. JUSTO 7580",2,"CABA","07/06/2022"
"ESTABLECIMIENTO","BELGRANO MEDICINA INTEGRAL","1565/2013","MONROE  2681",2,"CABA","20/11/2018"
"ESTABLECIMIENTO","DITCAP S.R.L. - SERVICIO DE HEMODINAMIA","2134/2017","Córdoba 2674",2,"CABA","11/12/2022"
"ESTABLECIMIENTO","LABORATORIO DOMECQ Y LAFAGE S.A.","165/2017","LA PAMPA 5017",2,"CABA","15/02/2022"
"ESTABLECIMIENTO","INSTITUTO NEFROLOGICO DEL OESTE S.R.L.","1506/2016","ARAUJO 261",2,"CABA","05/12/2021"
"ESTABLECIMIENTO","ESTABLECIMIENTO PREVENTIVO ASISTENCIAL DE LA DROGADEPENDENCIA MODALIDAD AMBULATORIA","1736/2017","AUSTRIA 1754",2,"CABA","23/10/2022"
"ESTABLECIMIENTO","INSTITUTO DE SALUD MENTAL BUENOS AIRES","35/2016","GUAYAQUIL 137",2,"CABA","14/01/2021"
"ESTABLECIMIENTO","LABORATORIO PRIVADO DE ANALISIS CLINICOS SRL","1532/2017","MARCELO T DE ALVEAR  1771",2,"CABA","22/09/2022"
"ESTABLECIMIENTO","CENTRO DE ENDOCRINOLOGIA Y DIABETES DR. RAUL A. GUTMAN","468/2015","SANTA FE 3233",2,"CABA","23/04/2020"
"ESTABLECIMIENTO","I.N.B.A. INSTITUTO DE NEUROLOGIA BUENOS AIRES","593/2015","CIUDAD DE LA PAZ 1485",2,"CABA","26/05/2020"
